experiment_id,system_name,ticker,task_name,model_name,timestamp,latency_seconds,start_time,end_time,total_cost,completion_tokens,prompt_tokens,tool_calls_count,reasoning_steps,response_length,response_text,error_occurred,error_message,claims_extracted,sources_cited,fact_check_score
groq_test_AMZN_223638,hybrid,AMZN,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:38.062728,0.2851402759552002,1763908598.0627327,1763908598.347873,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_AMZN_223638,hybrid,AMZN,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:38.347939,0.19884824752807617,1763908598.3479452,1763908598.5467935,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_META_223638,hybrid,META,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:38.546857,0.2592134475708008,1763908598.5468624,1763908598.8060758,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_META_223638,hybrid,META,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:38.806136,0.1763763427734375,1763908598.8061416,1763908598.982518,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_JPM_223638,hybrid,JPM,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:38.982579,0.4162788391113281,1763908598.9825842,1763908599.398863,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_JPM_223639,hybrid,JPM,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:39.398924,0.1933135986328125,1763908599.3989298,1763908599.5922434,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_BAC_223639,hybrid,BAC,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:39.592306,0.3195950984954834,1763908599.5923111,1763908599.9119062,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_BAC_223639,hybrid,BAC,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:39.911966,0.184708833694458,1763908599.9119709,1763908600.0966797,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_JNJ_223640,hybrid,JNJ,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:40.096739,0.33150792121887207,1763908600.0967445,1763908600.4282525,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_JNJ_223640,hybrid,JNJ,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:40.428313,0.17597723007202148,1763908600.4283183,1763908600.6042955,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_PFE_223640,hybrid,PFE,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:40.604357,0.3236374855041504,1763908600.6043622,1763908600.9279997,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_PFE_223640,hybrid,PFE,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:40.928058,0.18666625022888184,1763908600.9280634,1763908601.1147296,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_XOM_223641,hybrid,XOM,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:41.114798,0.3496096134185791,1763908601.1148038,1763908601.4644134,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_XOM_223641,hybrid,XOM,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:41.464472,0.1884617805480957,1763908601.4644768,1763908601.6529386,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_CVX_223641,hybrid,CVX,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:41.653001,0.4121842384338379,1763908601.6530063,1763908602.0651906,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_CVX_223642,hybrid,CVX,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:42.065251,0.17797565460205078,1763908602.065256,1763908602.2432318,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_WMT_223642,hybrid,WMT,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:42.243292,0.33034443855285645,1763908602.2432973,1763908602.5736418,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_WMT_223642,hybrid,WMT,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:42.573711,0.17563867568969727,1763908602.5737169,1763908602.7493556,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_HD_223642,hybrid,HD,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:42.749415,1.3505151271820068,1763908602.7494204,1763908604.0999355,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_HD_223644,hybrid,HD,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:44.099996,0.17605805397033691,1763908604.1000009,1763908604.276059,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_AAPL_223644,hybrid,AAPL,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:44.276138,0.17692303657531738,1763908604.2761436,1763908604.4530666,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_MSFT_223644,hybrid,MSFT,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:44.453127,0.18398356437683105,1763908604.4531326,1763908604.6371162,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_GOOGL_223644,hybrid,GOOGL,analyze the price movement trends for the next week based on current data,gemma2-9b-it,2025-11-23T22:36:44.637177,0.1860966682434082,1763908604.6371822,1763908604.823279,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_TSLA_223644,hybrid,TSLA,identify the top 2 risk factors,gemma2-9b-it,2025-11-23T22:36:44.823345,0.18082308769226074,1763908604.82335,1763908605.004173,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `gemma2-9b-it` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
