experiment_id,system_name,ticker,task_name,model_name,timestamp,latency_seconds,start_time,end_time,total_cost,completion_tokens,prompt_tokens,tool_calls_count,reasoning_steps,response_length,response_text,error_occurred,error_message,claims_extracted,sources_cited,fact_check_score
groq_test_AMZN_223615,hybrid,AMZN,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:15.264577,0.26438260078430176,1763908575.2645817,1763908575.5289643,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_AMZN_223615,hybrid,AMZN,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:15.529036,0.1868588924407959,1763908575.5290422,1763908575.7159011,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_META_223615,hybrid,META,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:15.715968,0.24106597900390625,1763908575.715973,1763908575.9570389,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_META_223615,hybrid,META,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:15.957106,0.18005156517028809,1763908575.9571111,1763908576.1371627,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_JPM_223616,hybrid,JPM,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:16.137233,0.2963547706604004,1763908576.137238,1763908576.4335928,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_JPM_223616,hybrid,JPM,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:16.433660,0.17728757858276367,1763908576.4336658,1763908576.6109533,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_BAC_223616,hybrid,BAC,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:16.611024,0.3046255111694336,1763908576.6110299,1763908576.9156554,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_BAC_223616,hybrid,BAC,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:16.915727,0.17428803443908691,1763908576.915733,1763908577.0900211,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_JNJ_223617,hybrid,JNJ,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:17.090082,0.37018656730651855,1763908577.0900874,1763908577.460274,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_JNJ_223617,hybrid,JNJ,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:17.460334,0.2005462646484375,1763908577.4603393,1763908577.6608856,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_PFE_223617,hybrid,PFE,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:17.660948,0.4485740661621094,1763908577.660953,1763908578.109527,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_PFE_223618,hybrid,PFE,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:18.109594,0.1871638298034668,1763908578.109599,1763908578.296763,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_XOM_223618,hybrid,XOM,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:18.296829,0.3491041660308838,1763908578.2968345,1763908578.6459386,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_XOM_223618,hybrid,XOM,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:18.646001,0.17473793029785156,1763908578.646006,1763908578.820744,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_CVX_223618,hybrid,CVX,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:18.820809,0.3268289566040039,1763908578.8208141,1763908579.147643,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_CVX_223619,hybrid,CVX,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:19.147704,0.1796276569366455,1763908579.1477091,1763908579.3273368,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_WMT_223619,hybrid,WMT,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:19.327397,0.33052659034729004,1763908579.3274024,1763908579.657929,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_WMT_223619,hybrid,WMT,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:19.657990,0.1822817325592041,1763908579.6579952,1763908579.840277,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_HD_223619,hybrid,HD,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:19.840337,0.299640417098999,1763908579.8403428,1763908580.1399832,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_HD_223620,hybrid,HD,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:20.140044,0.181532621383667,1763908580.1400487,1763908580.3215814,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_AAPL_223620,hybrid,AAPL,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:20.321643,0.17527246475219727,1763908580.3216481,1763908580.4969206,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_MSFT_223620,hybrid,MSFT,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:20.496990,0.17797374725341797,1763908580.4969957,1763908580.6749694,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_GOOGL_223620,hybrid,GOOGL,analyze the price movement trends for the next week based on current data,mixtral-8x7b-32768,2025-11-23T22:36:20.675029,0.1851637363433838,1763908580.6750336,1763908580.8601973,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
groq_test_TSLA_223620,hybrid,TSLA,identify the top 2 risk factors,mixtral-8x7b-32768,2025-11-23T22:36:20.860265,0.16063880920410156,1763908580.8602698,1763908581.0209086,0.0,0,0,0,0,0,,True,"Error code: 400 - {'error': {'message': 'The model `mixtral-8x7b-32768` has been decommissioned and is no longer supported. Please refer to https://console.groq.com/docs/deprecations for a recommendation on which model to use instead.', 'type': 'invalid_request_error', 'code': 'model_decommissioned'}}",[],[],
