building_category,building_code,purpose,kwh_m2
culture,PRE_TEK49,heating_dhw,10.0225
culture,PRE_TEK49,heating_rv,154.5310367
culture,default,lighting,20.671125
culture,TEK07,cooling,19.4325
culture,TEK07,electrical_equipment,2.870833333
culture,TEK07,fans_and_pumps,26.82416667
culture,TEK07,heating_dhw,10.0225
culture,TEK07,heating_rv,93.95766426
culture,TEK10,cooling,19.4325
culture,TEK10,electrical_equipment,2.870833333
culture,TEK10,fans_and_pumps,26.35643792
culture,TEK10,heating_dhw,10.0225
culture,TEK10,heating_rv,75.98468862
culture,TEK17,cooling,15.93465
culture,TEK17,electrical_equipment,2.870833333
culture,TEK17,fans_and_pumps,20.2944572
culture,TEK17,heating_dhw,10.0225
culture,TEK17,heating_rv,58.50821024
culture,TEK49,cooling,20.7325
culture,TEK49,electrical_equipment,2.870833333
culture,TEK49,fans_and_pumps,38.625
culture,TEK49,heating_dhw,10.0225
culture,TEK49,heating_rv,154.5310367
culture,TEK69,cooling,20.7325
culture,TEK69,electrical_equipment,2.870833333
culture,TEK69,fans_and_pumps,38.625
culture,TEK69,heating_dhw,10.0225
culture,TEK69,heating_rv,154.5310367
culture,TEK87,cooling,20.7325
culture,TEK87,electrical_equipment,2.870833333
culture,TEK87,fans_and_pumps,38.625
culture,TEK87,heating_dhw,10.0225
culture,TEK87,heating_rv,129.2101722
culture,TEK97,cooling,20.7325
culture,TEK97,electrical_equipment,2.870833333
culture,TEK97,fans_and_pumps,38.625
culture,TEK97,heating_dhw,10.0225
culture,TEK97,heating_rv,109.9530294
hospital,PRE_TEK49,cooling,40.49416667
hospital,PRE_TEK49,electrical_equipment,46.72
hospital,PRE_TEK49,fans_and_pumps,85.42416667
hospital,PRE_TEK49,heating_dhw,29.76944444
hospital,PRE_TEK49,heating_rv,155.638564
hospital,default,lighting,42.048
hospital,TEK07,cooling,37.52722222
hospital,TEK07,electrical_equipment,46.72
hospital,TEK07,fans_and_pumps,58.16138889
hospital,TEK07,heating_dhw,29.76944444
hospital,TEK07,heating_rv,104.6185809
hospital,TEK10,cooling,37.52722222
hospital,TEK10,electrical_equipment,46.72
hospital,TEK10,fans_and_pumps,58.62668
hospital,TEK10,heating_dhw,29.76944444
hospital,TEK10,heating_rv,105.4555295
hospital,TEK17,cooling,30.77232222
hospital,TEK17,electrical_equipment,46.72
hospital,TEK17,fans_and_pumps,43.3837432
hospital,TEK17,heating_dhw,29.76944444
hospital,TEK17,heating_rv,78.03709183
hospital,TEK49,cooling,40.49416667
hospital,TEK49,electrical_equipment,46.72
hospital,TEK49,fans_and_pumps,85.42416667
hospital,TEK49,heating_dhw,29.76944444
hospital,TEK49,heating_rv,155.638564
hospital,TEK69,cooling,40.49416667
hospital,TEK69,electrical_equipment,46.72
hospital,TEK69,fans_and_pumps,85.42416667
hospital,TEK69,heating_dhw,29.76944444
hospital,TEK69,heating_rv,155.638564
hospital,TEK87,cooling,40.49416667
hospital,TEK87,electrical_equipment,46.72
hospital,TEK87,fans_and_pumps,85.38527778
hospital,TEK87,heating_dhw,29.76944444
hospital,TEK87,heating_rv,133.4459608
hospital,TEK97,cooling,40.49416667
hospital,TEK97,electrical_equipment,46.72
hospital,TEK97,fans_and_pumps,85.38
hospital,TEK97,heating_dhw,29.76944444
hospital,TEK97,heating_rv,116.1030174
hotel,PRE_TEK49,cooling,27.5625
hotel,PRE_TEK49,electrical_equipment,5.84
hotel,PRE_TEK49,fans_and_pumps,56.79125
hotel,PRE_TEK49,heating_dhw,29.78416667
hotel,PRE_TEK49,heating_rv,163.9124001
hotel,default,lighting,42.048
hotel,TEK07,cooling,25.5225
hotel,TEK07,electrical_equipment,5.84
hotel,TEK07,fans_and_pumps,39.26708333
hotel,TEK07,heating_dhw,29.78416667
hotel,TEK07,heating_rv,91.94085735
hotel,TEK10,cooling,25.5225
hotel,TEK10,electrical_equipment,5.84
hotel,TEK10,fans_and_pumps,37.82581667
hotel,TEK10,heating_dhw,29.78416667
hotel,TEK10,heating_rv,67.75243319
hotel,TEK17,cooling,20.92845
hotel,TEK17,electrical_equipment,5.84
hotel,TEK17,fans_and_pumps,28.3693625
hotel,TEK17,heating_dhw,29.78416667
hotel,TEK17,heating_rv,50.81432489
hotel,TEK49,cooling,27.5625
hotel,TEK49,electrical_equipment,5.84
hotel,TEK49,fans_and_pumps,56.79125
hotel,TEK49,heating_dhw,29.78416667
hotel,TEK49,heating_rv,163.9124001
hotel,TEK69,cooling,27.5625
hotel,TEK69,electrical_equipment,5.84
hotel,TEK69,fans_and_pumps,56.79125
hotel,TEK69,heating_dhw,29.78416667
hotel,TEK69,heating_rv,163.9124001
hotel,TEK87,cooling,27.5625
hotel,TEK87,electrical_equipment,5.84
hotel,TEK87,fans_and_pumps,56.76125
hotel,TEK87,heating_dhw,29.78416667
hotel,TEK87,heating_rv,136.5557273
hotel,TEK97,cooling,27.5625
hotel,TEK97,electrical_equipment,5.84
hotel,TEK97,fans_and_pumps,56.73875
hotel,TEK97,heating_dhw,29.78416667
hotel,TEK97,heating_rv,115.4664711
house,PRE_TEK49,cooling,0
house,PRE_TEK49,electrical_equipment,17.51875
house,PRE_TEK49,fans_and_pumps,0.58125
house,PRE_TEK49,heating_dhw,29.78125
house,PRE_TEK49,heating_rv,155.290712
house,default,lighting,8.199
house,TEK07,cooling,0
house,TEK07,electrical_equipment,17.51875
house,TEK07,fans_and_pumps,7.925
house,TEK07,heating_dhw,29.78125
house,TEK07,heating_rv,58.72567782
house,TEK10,cooling,0
house,TEK10,electrical_equipment,17.51875
house,TEK10,fans_and_pumps,7.81405
house,TEK10,heating_dhw,29.78125
house,TEK10,heating_rv,57.90351833
house,TEK17,cooling,0
house,TEK17,electrical_equipment,17.51875
house,TEK17,fans_and_pumps,6.407521
house,TEK17,heating_dhw,29.78125
house,TEK17,heating_rv,47.48088503
house,TEK49,cooling,0
house,TEK49,electrical_equipment,17.51875
house,TEK49,fans_and_pumps,0.58125
house,TEK49,heating_dhw,29.78125
house,TEK49,heating_rv,155.290712
house,TEK69,cooling,0
house,TEK69,electrical_equipment,17.51875
house,TEK69,fans_and_pumps,0.58125
house,TEK69,heating_dhw,29.78125
house,TEK69,heating_rv,155.290712
house,TEK87,cooling,0
house,TEK87,electrical_equipment,17.51875
house,TEK87,fans_and_pumps,0.58125
house,TEK87,heating_dhw,29.78125
house,TEK87,heating_rv,123.2885809
house,TEK97,cooling,0
house,TEK97,electrical_equipment,17.51875
house,TEK97,fans_and_pumps,0.58125
house,TEK97,heating_dhw,29.78125
house,TEK97,heating_rv,89.65613092
kindergarten,PRE_TEK49,cooling,0
kindergarten,PRE_TEK49,electrical_equipment,5.22
kindergarten,PRE_TEK49,fans_and_pumps,33.95666667
kindergarten,PRE_TEK49,heating_dhw,10.02333333
kindergarten,PRE_TEK49,heating_rv,170.3831314
kindergarten,default,lighting,18.792
kindergarten,TEK07,cooling,0
kindergarten,TEK07,electrical_equipment,5.22
kindergarten,TEK07,fans_and_pumps,22.88666667
kindergarten,TEK07,heating_dhw,10.02333333
kindergarten,TEK07,heating_rv,91.6079531
kindergarten,TEK10,cooling,0
kindergarten,TEK10,electrical_equipment,5.22
kindergarten,TEK10,fans_and_pumps,22.46678333
kindergarten,TEK10,heating_dhw,10.02333333
kindergarten,TEK10,heating_rv,74.22534704
kindergarten,TEK17,cooling,0
kindergarten,TEK17,electrical_equipment,5.22
kindergarten,TEK17,fans_and_pumps,22.46678333
kindergarten,TEK17,heating_dhw,10.02333333
kindergarten,TEK17,heating_rv,74.22534704
kindergarten,TEK49,cooling,0
kindergarten,TEK49,electrical_equipment,5.22
kindergarten,TEK49,fans_and_pumps,33.95666667
kindergarten,TEK49,heating_dhw,10.02333333
kindergarten,TEK49,heating_rv,170.3831314
kindergarten,TEK69,cooling,0
kindergarten,TEK69,electrical_equipment,5.22
kindergarten,TEK69,fans_and_pumps,33.95666667
kindergarten,TEK69,heating_dhw,10.02333333
kindergarten,TEK69,heating_rv,170.3831314
kindergarten,TEK87,cooling,0
kindergarten,TEK87,electrical_equipment,5.22
kindergarten,TEK87,fans_and_pumps,33.95666667
kindergarten,TEK87,heating_dhw,10.02333333
kindergarten,TEK87,heating_rv,138.9320404
kindergarten,TEK97,cooling,0
kindergarten,TEK97,electrical_equipment,5.22
kindergarten,TEK97,fans_and_pumps,33.95666667
kindergarten,TEK97,heating_dhw,10.02333333
kindergarten,TEK97,heating_rv,111.3845937
nursing_home,PRE_TEK49,cooling,0
nursing_home,PRE_TEK49,electrical_equipment,23.36
nursing_home,PRE_TEK49,fans_and_pumps,72.5875
nursing_home,PRE_TEK49,heating_dhw,29.78416667
nursing_home,PRE_TEK49,heating_rv,161.316431
nursing_home,default,lighting,42.048
nursing_home,TEK07,cooling,0
nursing_home,TEK07,electrical_equipment,23.36
nursing_home,TEK07,fans_and_pumps,48.56125
nursing_home,TEK07,heating_dhw,29.78416667
nursing_home,TEK07,heating_rv,90.24859408
nursing_home,TEK10,cooling,0
nursing_home,TEK10,electrical_equipment,23.36
nursing_home,TEK10,fans_and_pumps,49.4353525
nursing_home,TEK10,heating_dhw,29.78416667
nursing_home,TEK10,heating_rv,91.87306877
nursing_home,TEK17,cooling,0
nursing_home,TEK17,electrical_equipment,23.36
nursing_home,TEK17,fans_and_pumps,48.44664545
nursing_home,TEK17,heating_dhw,29.78416667
nursing_home,TEK17,heating_rv,90.0356074
nursing_home,TEK49,cooling,0
nursing_home,TEK49,electrical_equipment,23.36
nursing_home,TEK49,fans_and_pumps,72.5875
nursing_home,TEK49,heating_dhw,29.78416667
nursing_home,TEK49,heating_rv,161.316431
nursing_home,TEK69,cooling,0
nursing_home,TEK69,electrical_equipment,23.36
nursing_home,TEK69,fans_and_pumps,72.5875
nursing_home,TEK69,heating_dhw,29.78416667
nursing_home,TEK69,heating_rv,161.316431
nursing_home,TEK87,cooling,0
nursing_home,TEK87,electrical_equipment,23.36
nursing_home,TEK87,fans_and_pumps,72.54291667
nursing_home,TEK87,heating_dhw,29.78416667
nursing_home,TEK87,heating_rv,134.67155
nursing_home,TEK97,cooling,0
nursing_home,TEK97,electrical_equipment,23.36
nursing_home,TEK97,fans_and_pumps,72.51
nursing_home,TEK97,heating_dhw,29.78416667
nursing_home,TEK97,heating_rv,114.2754643
office,PRE_TEK49,cooling,20.10416667
office,PRE_TEK49,electrical_equipment,34.45833333
office,PRE_TEK49,fans_and_pumps,35.26027778
office,PRE_TEK49,heating_dhw,5.011111111
office,PRE_TEK49,heating_rv,105.7921063
office,default,lighting,22.5505
office,TEK07,cooling,18.83305556
office,TEK07,electrical_equipment,34.45833333
office,TEK07,fans_and_pumps,24.325
office,TEK07,heating_dhw,5.011111111
office,TEK07,heating_rv,54.07084541
office,TEK10,cooling,18.83305556
office,TEK10,electrical_equipment,34.45833333
office,TEK10,fans_and_pumps,24.24362444
office,TEK10,heating_dhw,5.011111111
office,TEK10,heating_rv,38.64609155
office,TEK17,cooling,15.44310556
office,TEK17,electrical_equipment,34.45833333
office,TEK17,fans_and_pumps,16.24322838
office,TEK17,heating_dhw,5.011111111
office,TEK17,heating_rv,25.89288134
office,TEK49,cooling,20.10416667
office,TEK49,electrical_equipment,34.45833333
office,TEK49,fans_and_pumps,35.26027778
office,TEK49,heating_dhw,5.011111111
office,TEK49,heating_rv,105.7921063
office,TEK69,cooling,20.10416667
office,TEK69,electrical_equipment,34.45833333
office,TEK69,fans_and_pumps,35.26027778
office,TEK69,heating_dhw,5.011111111
office,TEK69,heating_rv,105.7921063
office,TEK87,cooling,20.10416667
office,TEK87,electrical_equipment,34.45833333
office,TEK87,fans_and_pumps,35.24083333
office,TEK87,heating_dhw,5.011111111
office,TEK87,heating_rv,85.77883515
office,TEK97,cooling,20.10416667
office,TEK97,electrical_equipment,34.45833333
office,TEK97,fans_and_pumps,35.24055556
office,TEK97,heating_dhw,5.011111111
office,TEK97,heating_rv,70.07203767
retail,PRE_TEK49,cooling,38.99
retail,PRE_TEK49,electrical_equipment,3.743888889
retail,PRE_TEK49,fans_and_pumps,66.66472222
retail,PRE_TEK49,heating_dhw,10.48333333
retail,PRE_TEK49,heating_rv,131.9547321
retail,default,lighting,50.20075
retail,TEK07,cooling,36.46277778
retail,TEK07,electrical_equipment,3.744166667
retail,TEK07,fans_and_pumps,45.8175
retail,TEK07,heating_dhw,10.48333333
retail,TEK07,heating_rv,82.65576765
retail,TEK10,cooling,36.46277778
retail,TEK10,electrical_equipment,3.743888889
retail,TEK10,fans_and_pumps,43.70906667
retail,TEK10,heating_dhw,10.48333333
retail,TEK10,heating_rv,54.57732604
retail,TEK17,cooling,29.89947778
retail,TEK17,electrical_equipment,3.743888889
retail,TEK17,fans_and_pumps,39.77525067
retail,TEK17,heating_dhw,10.48333333
retail,TEK17,heating_rv,49.66536669
retail,TEK49,cooling,38.99
retail,TEK49,electrical_equipment,3.743888889
retail,TEK49,fans_and_pumps,66.66472222
retail,TEK49,heating_dhw,10.48333333
retail,TEK49,heating_rv,131.9547321
retail,TEK69,cooling,38.99
retail,TEK69,electrical_equipment,3.743888889
retail,TEK69,fans_and_pumps,66.66472222
retail,TEK69,heating_dhw,10.48333333
retail,TEK69,heating_rv,131.9547321
retail,TEK87,cooling,38.99
retail,TEK87,electrical_equipment,3.743888889
retail,TEK87,fans_and_pumps,66.6225
retail,TEK87,heating_dhw,10.48333333
retail,TEK87,heating_rv,110.8168324
retail,TEK97,cooling,38.99
retail,TEK97,electrical_equipment,3.743888889
retail,TEK97,fans_and_pumps,66.60583333
retail,TEK97,heating_dhw,10.48333333
retail,TEK97,heating_rv,94.27676084
school,PRE_TEK49,cooling,0
school,PRE_TEK49,electrical_equipment,12.9
school,PRE_TEK49,fans_and_pumps,37.48291667
school,PRE_TEK49,heating_dhw,9.804166667
school,PRE_TEK49,heating_rv,136.1863404
school,default,lighting,19.35
school,TEK07,cooling,0
school,TEK07,electrical_equipment,12.9
school,TEK07,fans_and_pumps,25.2275
school,TEK07,heating_dhw,9.804166667
school,TEK07,heating_rv,66.88335206
school,TEK10,cooling,0
school,TEK10,electrical_equipment,12.9
school,TEK10,fans_and_pumps,24.65164333
school,TEK10,heating_dhw,9.804166667
school,TEK10,heating_rv,47.43307238
school,TEK17,cooling,0
school,TEK17,electrical_equipment,12.9
school,TEK17,fans_and_pumps,23.91209403
school,TEK17,heating_dhw,9.804166667
school,TEK17,heating_rv,46.01008021
school,TEK49,cooling,0
school,TEK49,electrical_equipment,12.9
school,TEK49,fans_and_pumps,37.48291667
school,TEK49,heating_dhw,9.804166667
school,TEK49,heating_rv,136.1863404
school,TEK69,cooling,0
school,TEK69,electrical_equipment,12.9
school,TEK69,fans_and_pumps,37.48291667
school,TEK69,heating_dhw,9.804166667
school,TEK69,heating_rv,136.1863404
school,TEK87,cooling,0
school,TEK87,electrical_equipment,12.9
school,TEK87,fans_and_pumps,37.48291667
school,TEK87,heating_dhw,9.804166667
school,TEK87,heating_rv,111.1394759
school,TEK97,cooling,0
school,TEK97,electrical_equipment,12.9
school,TEK97,fans_and_pumps,37.46333333
school,TEK97,heating_dhw,9.804166667
school,TEK97,heating_rv,92.05524568
sports,PRE_TEK49,cooling,0
sports,PRE_TEK49,electrical_equipment,2.58
sports,PRE_TEK49,fans_and_pumps,33.8434375
sports,PRE_TEK49,heating_dhw,49.02
sports,PRE_TEK49,heating_rv,184.3206467
sports,default,lighting,18.576
sports,TEK07,cooling,0
sports,TEK07,electrical_equipment,2.58
sports,TEK07,fans_and_pumps,22.7875
sports,TEK07,heating_dhw,49.02
sports,TEK07,heating_rv,88.11188843
sports,TEK10,cooling,0
sports,TEK10,electrical_equipment,2.58
sports,TEK10,fans_and_pumps,22.1743375
sports,TEK10,heating_dhw,49.02
sports,TEK10,heating_rv,68.92229559
sports,TEK17,cooling,0
sports,TEK17,electrical_equipment,2.58
sports,TEK17,fans_and_pumps,17.62859831
sports,TEK17,heating_dhw,49.02
sports,TEK17,heating_rv,54.79322499
sports,TEK49,cooling,0
sports,TEK49,electrical_equipment,2.58
sports,TEK49,fans_and_pumps,33.8434375
sports,TEK49,heating_dhw,49.02
sports,TEK49,heating_rv,184.3206467
sports,TEK69,cooling,0
sports,TEK69,electrical_equipment,2.58
sports,TEK69,fans_and_pumps,33.8434375
sports,TEK69,heating_dhw,49.02
sports,TEK69,heating_rv,184.3206467
sports,TEK87,cooling,0
sports,TEK87,electrical_equipment,2.58
sports,TEK87,fans_and_pumps,33.8409375
sports,TEK87,heating_dhw,49.02
sports,TEK87,heating_rv,151.8904143
sports,TEK97,cooling,0
sports,TEK97,electrical_equipment,2.58
sports,TEK97,fans_and_pumps,33.756875
sports,TEK97,heating_dhw,49.02
sports,TEK97,heating_rv,126.2200194
storage_repairs,PRE_TEK49,cooling,18.90083333
storage_repairs,PRE_TEK49,electrical_equipment,23.49
storage_repairs,PRE_TEK49,fans_and_pumps,35.855
storage_repairs,PRE_TEK49,heating_dhw,10.0225
storage_repairs,PRE_TEK49,heating_rv,181.5901478
storage_repairs,default,lighting,16.9125
storage_repairs,TEK07,cooling,17.6975
storage_repairs,TEK07,electrical_equipment,23.49
storage_repairs,TEK07,fans_and_pumps,25.475
storage_repairs,TEK07,heating_dhw,10.0225
storage_repairs,TEK07,heating_rv,90.30901848
storage_repairs,TEK10,cooling,17.6975
storage_repairs,TEK10,electrical_equipment,23.49
storage_repairs,TEK10,fans_and_pumps,24.583375
storage_repairs,TEK10,heating_dhw,10.0225
storage_repairs,TEK10,heating_rv,87.14820284
storage_repairs,TEK17,cooling,14.51195
storage_repairs,TEK17,electrical_equipment,23.49
storage_repairs,TEK17,fans_and_pumps,15.11833333
storage_repairs,TEK17,heating_dhw,10.0225
storage_repairs,TEK17,heating_rv,75.81893647
storage_repairs,TEK49,cooling,18.90083333
storage_repairs,TEK49,electrical_equipment,23.49
storage_repairs,TEK49,fans_and_pumps,35.855
storage_repairs,TEK49,heating_dhw,10.0225
storage_repairs,TEK49,heating_rv,181.5901478
storage_repairs,TEK69,cooling,18.90083333
storage_repairs,TEK69,electrical_equipment,23.49
storage_repairs,TEK69,fans_and_pumps,35.855
storage_repairs,TEK69,heating_dhw,10.0225
storage_repairs,TEK69,heating_rv,181.5901478
storage_repairs,TEK87,cooling,18.90083333
storage_repairs,TEK87,electrical_equipment,23.49
storage_repairs,TEK87,fans_and_pumps,35.77833333
storage_repairs,TEK87,heating_dhw,10.0225
storage_repairs,TEK87,heating_rv,143.3973657
storage_repairs,TEK97,cooling,18.90083333
storage_repairs,TEK97,electrical_equipment,23.49
storage_repairs,TEK97,fans_and_pumps,35.745
storage_repairs,TEK97,heating_dhw,10.0225
storage_repairs,TEK97,heating_rv,114.1542355
university,PRE_TEK49,cooling,25.01861111
university,PRE_TEK49,electrical_equipment,34.45833333
university,PRE_TEK49,fans_and_pumps,43.66333333
university,PRE_TEK49,heating_dhw,5.011111111
university,PRE_TEK49,heating_rv,109.2108354
university,default,lighting,22.5505
university,TEK07,cooling,23.445
university,TEK07,electrical_equipment,34.45833333
university,TEK07,fans_and_pumps,30.06333333
university,TEK07,heating_dhw,5.011111111
university,TEK07,heating_rv,57.49413478
university,TEK10,cooling,23.445
university,TEK10,electrical_equipment,34.45833333
university,TEK10,fans_and_pumps,29.53236417
university,TEK10,heating_dhw,5.011111111
university,TEK10,heating_rv,38.77542232
university,TEK17,cooling,19.2249
university,TEK17,electrical_equipment,34.45833333
university,TEK17,fans_and_pumps,19.49136035
university,TEK17,heating_dhw,5.011111111
university,TEK17,heating_rv,25.59177873
university,TEK49,cooling,25.01861111
university,TEK49,electrical_equipment,34.45833333
university,TEK49,fans_and_pumps,43.66333333
university,TEK49,heating_dhw,5.011111111
university,TEK49,heating_rv,109.2108354
university,TEK69,cooling,25.01861111
university,TEK69,electrical_equipment,34.45833333
university,TEK69,fans_and_pumps,43.66333333
university,TEK69,heating_dhw,5.011111111
university,TEK69,heating_rv,109.2108354
university,TEK87,cooling,25.01861111
university,TEK87,electrical_equipment,34.45833333
university,TEK87,fans_and_pumps,43.63555556
university,TEK87,heating_dhw,5.011111111
university,TEK87,heating_rv,88.8953155
university,TEK97,cooling,25.01861111
university,TEK97,electrical_equipment,34.45833333
university,TEK97,fans_and_pumps,43.63027778
university,TEK97,heating_dhw,5.011111111
university,TEK97,heating_rv,73.01142512
