Date,areturns
2010/7/18,0.58606911
2010/7/25,2.70345545
2010/8/1,0.8207835
2010/8/8,0.16228235
2010/8/15,2.80714321
2010/8/22,1.97183621
2010/8/29,0.5928334
2010/9/5,3.61601782
2010/9/12,1.82700455
2010/9/19,1.52638936
2010/9/26,0.72525144
2010/10/3,0.6499536
2010/10/10,1.58741212
2010/10/17,0.72647524
2010/10/24,0.65064299
2010/10/31,0.43771812
2010/11/7,2.68048692
2010/11/14,2.20902133
2010/11/21,0.0988697
2010/11/28,0.31138307
2010/12/5,2.79860616
2010/12/12,1.13209391
2010/12/19,0.91427463
2010/12/26,0.69550049
2011/1/2,0.68990183
2011/1/9,0.65359998
2011/1/16,1.04932129
2011/1/23,0.00310441
2011/1/30,0.48663121
2011/2/6,1.68144464
2011/2/13,0.99051267
2011/2/20,0.22263506
2011/2/27,0.97846323
2011/3/6,0.55040002
2011/3/13,2.56734443
2011/3/20,0.12510587
2011/3/27,2.15363359
2011/4/3,1.18440747
2011/4/10,0.66974002
2011/4/17,0.48981813
2011/4/24,2.08285856
2011/5/1,1.03952742
2011/5/8,1.00747502
2011/5/15,0.52523118
2011/5/22,0.81593889
2011/5/29,0.22168602
2011/6/5,2.73786068
2011/6/12,1.21678591
2011/6/19,0.235705
2011/6/26,0.56248677
2011/7/3,3.66057348
2011/7/10,0.35822684
2011/7/17,0.97550339
2011/7/24,1.21677041
2011/7/31,4.03415823
2011/8/7,9.10342026
2011/8/14,2.24355674
2011/8/21,3.6120553
2011/8/28,4.36456299
2011/9/4,0.83891636
2011/9/11,1.07712805
2011/9/18,2.28685427
2011/9/25,4.04548168
2011/10/2,1.67408013
2011/10/9,4.57762337
2011/10/16,2.47123241
2011/10/23,1.88890803
2011/10/30,1.62245703
2011/11/6,0.02149973
2011/11/13,0.48483402
2011/11/20,4.40716505
2011/11/27,0.28621164
2011/12/4,4.56798553
2011/12/11,1.6255945
2011/12/18,0.6124717
2011/12/25,2.72943926
2012/1/1,0.80645156
2012/1/8,1.26738918
2012/1/15,0.91451788
2012/1/22,1.59959269
2012/1/29,0.0356785
2012/2/5,1.93719864
2012/2/12,0.42164543
2012/2/19,0.87313241
2012/2/26,0.52508104
2012/3/4,0.44771862
2012/3/11,1.38226497
2012/3/18,1.83891225
2012/3/25,0.00711749
2012/4/1,0.26621303
2012/4/8,2.25254321
2012/4/15,0.27307722
2012/4/22,0.26436633
2012/4/29,1.80608702
2012/5/6,2.29477572
2012/5/13,2.0931437
2012/5/20,2.2915051
2012/5/27,0.82041657
2012/6/3,2.09074521
2012/6/10,1.87793779
2012/6/17,2.15142703
2012/6/24,1.549685
2012/7/1,2.44940472
2012/7/8,0.45297864
2012/7/15,0.35515305
2012/7/22,0.23224437
2012/7/29,1.77138305
2012/8/5,0.98827285
2012/8/12,0.98435384
2012/8/19,0.80031335
2012/8/26,0.49445853
2012/9/2,0.36061874
2012/9/9,2.15444446
2012/9/16,1.92558503
2012/9/23,0.75404048
2012/9/30,0.31921348
2012/10/7,0.32092738
2012/10/14,0.48054051
2012/10/21,0.98650485
2012/10/28,1.1810472
2012/11/4,0.28533801
2012/11/11,3.02953291
2012/11/18,0.16818592
2012/11/25,2.20164418
2012/12/2,0.3911584
2012/12/9,0.6942575
2012/12/16,0.55016953
2012/12/23,0.06157291
2012/12/30,0.19509397
2013/1/6,2.3744297
2013/1/13,0.73775989
2013/1/20,1.12842739
2013/1/27,0.87197775
2013/2/3,0.30168825
2013/2/10,0.71310955
2013/2/17,0.27689508
2013/2/24,1.13476491
2013/3/3,1.60331428
2013/3/10,1.56165123
2013/3/17,0.31513214
2013/3/24,0.02698154
2013/3/31,0.49029687
2013/4/7,0.17265303
2013/4/14,0.36386153
2013/4/21,0.56225872
2013/4/28,1.59077382
2013/5/5,1.84919345
2013/5/12,1.4230696
2013/5/19,1.28607559
2013/5/26,0.57890779
2013/6/2,1.14760947
2013/6/9,0.22594096
2013/6/16,0.43510813
2013/6/23,2.90668917
2013/6/30,1.49716794
2013/7/7,1.9549973
2013/7/14,2.10786223
2013/7/21,0.71948445
2013/7/28,0.19396119
2013/8/4,0.86563414
2013/8/11,0.63498968
2013/8/18,2.3593328
2013/8/25,0.18950517
2013/9/1,0.45737442
2013/9/8,1.82937241
2013/9/15,1.72589195
2013/9/22,0.29414186
2013/9/29,0.74434268
2013/10/6,1.22564518
2013/10/13,2.01444268
2013/10/20,2.32068515
2013/10/27,0.98414028
2013/11/3,0.1174908
2013/11/10,0.22450124
2013/11/17,1.24669802
2013/11/24,0.70953292
2013/12/1,0.21857196
2013/12/8,0.11119327
2013/12/15,0.60500813
2013/12/22,2.04446197
2013/12/29,1.146896
2014/1/5,0.54849964
2014/1/12,0.23402978
2014/1/19,0.32219616
2014/1/26,2.7076292
2014/2/2,1.57800817
2014/2/9,2.08260155
2014/2/16,1.81090641
2014/2/23,0.45189673
2014/3/2,1.01260054
2014/3/9,0.65379494
2014/3/16,0.94736898
2014/3/23,0.37556711
2014/3/30,0.44287458
2014/4/6,0.34578958
2014/4/13,1.48449266
2014/4/20,1.95924711
2014/4/27,0.09717447
