state,mileage,usage,decision
41,208989.0,0.0,0
42,210737.0,1.0,0
42,212592.0,0.0,0
42,214228.0,0.0,0
43,216888.0,1.0,0
43,219800.0,0.0,0
44,222252.0,1.0,0
44,224753.0,0.0,0
45,227475.0,1.0,0
46,230163.0,1.0,0
46,231903.0,0.0,0
46,234135.0,0.0,0
47,236619.0,1.0,0
47,238939.0,0.0,0
48,241522.0,1.0,0
48,243698.0,0.0,0
49,246250.0,1.0,0
49,248907.0,0.0,0
50,251637.0,1.0,0
50,252955.0,0.0,0
51,255869.0,1.0,0
51,258059.0,0.0,0
52,260787.0,1.0,0
52,262065.0,0.0,0
52,263504.0,0.0,0
53,265436.0,1.0,0
53,267143.0,0.0,0
53,268085.0,0.0,0
54,270310.0,1.0,0
54,271850.0,0.0,0
54,273870.0,0.0,0
55,275345.0,1.0,0
55,277605.0,0.0,0
56,280091.0,1.0,0
56,281659.0,0.0,0
56,284185.0,0.0,0
57,286672.0,1.0,0
57,288640.0,0.0,0
58,290485.0,1.0,0
58,292192.0,0.0,0
58,293846.0,0.0,0
59,296824.0,1.0,0
59,297580.0,0.0,0
59,298992.0,0.0,0
60,300619.0,1.0,0
60,302519.0,0.0,0
60,304096.0,0.0,0
61,306799.0,1.0,0
61,308882.0,0.0,0
62,310369.0,1.0,0
62,312719.0,0.0,0
63,315040.0,1.0,0
63,316984.0,0.0,0
63,319330.0,0.0,0
64,320645.0,1.0,0
64,322814.0,0.0,0
64,324812.0,0.0,0
65,326724.0,1.0,0
0,3246.0,,0
1,8016.0,1.0,0
2,12892.0,1.0,0
3,18412.0,1.0,0
4,23993.0,1.0,0
5,29378.0,1.0,0
6,33604.0,1.0,0
7,39581.0,1.0,0
8,44432.0,1.0,0
9,49761.0,1.0,0
10,54512.0,1.0,0
12,60814.0,2.0,0
13,67007.0,1.0,0
14,71339.0,1.0,0
15,76195.0,1.0,0
15,79982.0,0.0,0
16,84298.0,1.0,0
17,89044.0,1.0,0
18,92851.0,1.0,0
19,96988.0,1.0,0
20,100540.0,1.0,0
20,104535.0,0.0,0
21,108581.0,1.0,0
22,112893.0,1.0,0
23,116904.0,1.0,0
24,121740.0,1.0,0
25,125534.0,1.0,0
26,130463.0,1.0,0
27,136755.0,1.0,0
28,142556.0,1.0,0
29,147314.0,1.0,0
30,153255.0,1.0,0
31,158543.0,1.0,0
32,164203.0,1.0,0
33,168695.0,1.0,0
34,173423.0,1.0,0
35,178899.0,1.0,0
36,181499.0,1.0,0
36,184455.0,0.0,0
37,188193.0,1.0,0
38,191705.0,1.0,0
39,195056.0,1.0,0
39,197357.0,0.0,0
40,200814.0,1.0,0
40,203273.0,0.0,0
41,206259.0,1.0,0
41,208342.0,0.0,1
0,100.0,1.0,0
0,100.0,0.0,0
0,1995.0,0.0,0
0,4431.0,0.0,0
1,7005.0,1.0,0
2,10476.0,1.0,0
2,13585.0,0.0,0
3,16175.0,1.0,0
3,19493.0,0.0,0
4,21642.0,1.0,0
4,23364.0,0.0,0
4,24173.0,0.0,0
5,26527.0,1.0,0
5,29018.0,0.0,0
6,31415.0,1.0,0
6,33762.0,0.0,0
7,36849.0,1.0,0
7,39450.0,0.0,0
8,41478.0,1.0,0
8,43578.0,0.0,0
9,46060.0,1.0,0
9,46879.0,0.0,0
9,46879.0,0.0,0
9,46879.0,0.0,0
9,47515.0,0.0,0
9,49892.0,0.0,0
10,51774.0,1.0,0
10,53310.0,0.0,0
11,55927.0,1.0,0
11,58624.0,0.0,0
12,61029.0,1.0,0
12,62439.0,0.0,0
12,64904.0,0.0,0
13,67447.0,1.0,0
13,69928.0,0.0,0
14,71839.0,1.0,0
14,74269.0,0.0,0
15,76133.0,1.0,0
15,78429.0,0.0,0
16,80361.0,1.0,0
16,82730.0,0.0,0
16,84188.0,0.0,0
17,86664.0,1.0,0
17,88995.0,0.0,0
18,91533.0,1.0,0
18,94123.0,0.0,0
19,95911.0,1.0,0
19,98496.0,0.0,0
20,100897.0,1.0,0
20,102991.0,0.0,0
21,105482.0,1.0,0
21,107623.0,0.0,0
21,109722.0,0.0,0
22,111036.0,1.0,0
22,111036.0,0.0,0
22,111063.0,0.0,0
22,111063.0,0.0,0
22,112474.0,0.0,0
22,114350.0,0.0,0
23,117577.0,1.0,0
23,119789.0,0.0,0
24,122358.0,1.0,0
24,124500.0,0.0,0
25,126422.0,1.0,0
25,128500.0,0.0,0
26,130890.0,1.0,0
26,132830.0,0.0,0
26,134513.0,0.0,0
27,136302.0,1.0,0
27,137898.0,0.0,0
0,532.0,,0
1,5916.0,1.0,0
2,10924.0,1.0,0
3,15369.0,1.0,0
4,21457.0,1.0,0
5,26568.0,1.0,0
5,29790.0,0.0,0
7,35774.0,2.0,0
8,41134.0,1.0,0
9,46535.0,1.0,0
10,51614.0,1.0,0
11,55387.0,1.0,0
11,59683.0,0.0,0
12,64573.0,1.0,0
13,68913.0,1.0,0
14,72249.0,1.0,0
15,76424.0,1.0,0
15,79567.0,0.0,0
16,83337.0,1.0,0
17,87297.0,1.0,0
18,90624.0,1.0,0
18,93889.0,0.0,0
19,98082.0,1.0,0
20,102638.0,1.0,0
21,106713.0,1.0,0
22,111076.0,1.0,0
23,116166.0,1.0,0
24,120324.0,1.0,0
24,124412.0,0.0,0
25,129308.0,1.0,0
26,133632.0,1.0,0
27,137936.0,1.0,0
28,142777.0,1.0,0
29,147696.0,1.0,0
30,152119.0,1.0,0
31,156632.0,1.0,0
32,161910.0,1.0,0
33,165955.0,1.0,0
34,170206.0,1.0,0
34,173917.0,0.0,0
35,177528.0,1.0,0
36,181342.0,1.0,0
37,185017.0,1.0,0
37,189173.0,0.0,0
38,191555.0,1.0,0
38,193663.0,0.0,0
38,194819.0,0.0,0
39,196256.0,1.0,0
39,198872.0,0.0,0
40,200768.0,1.0,0
40,200768.0,0.0,0
40,200768.0,0.0,0
40,201290.0,0.0,0
40,204624.0,0.0,0
41,207765.0,1.0,0
42,211395.0,1.0,0
42,213103.0,0.0,0
42,213967.0,0.0,1
0,1947.0,1.0,0
0,4181.0,0.0,0
1,7236.0,1.0,0
1,9514.0,0.0,0
2,12804.0,1.0,0
3,15311.0,1.0,0
3,18347.0,0.0,0
4,21269.0,1.0,0
5,26243.0,1.0,0
5,29254.0,0.0,0
6,33078.0,1.0,0
7,35510.0,1.0,0
7,37705.0,0.0,0
8,41155.0,1.0,0
9,45512.0,1.0,0
9,49436.0,0.0,0
10,52011.0,1.0,0
10,53844.0,0.0,0
11,56296.0,1.0,0
11,59236.0,0.0,0
12,61820.0,1.0,0
13,66454.0,1.0,0
13,69811.0,0.0,0
14,72779.0,1.0,0
15,76326.0,1.0,0
15,79211.0,0.0,0
16,82193.0,1.0,0
16,84079.0,0.0,0
17,86664.0,1.0,0
18,90155.0,1.0,0
18,91777.0,0.0,0
18,93653.0,0.0,0
19,96416.0,1.0,0
19,98426.0,0.0,0
20,100864.0,1.0,0
20,102516.0,0.0,0
20,104357.0,0.0,0
21,106746.0,1.0,0
21,108643.0,0.0,0
22,110224.0,1.0,0
22,111630.0,0.0,0
22,113447.0,0.0,0
23,115061.0,1.0,0
23,117448.0,0.0,0
23,119657.0,0.0,0
24,122126.0,1.0,0
24,124265.0,0.0,0
25,125817.0,1.0,0
25,128933.0,0.0,0
26,130888.0,1.0,0
26,133561.0,0.0,0
27,135557.0,1.0,0
27,137565.0,0.0,0
27,139530.0,0.0,0
28,142341.0,1.0,0
28,144570.0,0.0,0
29,146394.0,1.0,0
29,148184.0,0.0,0
30,150448.0,1.0,0
0,1667.0,,0
0,4314.0,0.0,0
1,7665.0,1.0,0
2,11590.0,1.0,0
3,15095.0,1.0,0
3,18735.0,0.0,0
4,22240.0,1.0,0
5,25886.0,1.0,0
5,29658.0,0.0,0
6,34096.0,1.0,0
7,38604.0,1.0,0
8,44663.0,1.0,0
10,50579.0,2.0,0
10,53420.0,0.0,0
11,58981.0,1.0,0
12,64007.0,1.0,0
13,69358.0,1.0,0
14,74329.0,1.0,0
15,78810.0,1.0,0
16,82432.0,1.0,0
17,87401.0,1.0,0
18,92433.0,1.0,0
19,97773.0,1.0,0
20,103154.0,1.0,0
21,108590.0,1.0,0
22,112111.0,1.0,0
23,116216.0,1.0,0
24,120369.0,1.0,0
24,124088.0,0.0,0
25,127978.0,1.0,0
26,131339.0,1.0,0
27,135639.0,1.0,0
27,139467.0,0.0,0
28,144219.0,1.0,0
29,148901.0,1.0,0
30,152561.0,1.0,0
31,157211.0,1.0,0
32,161091.0,1.0,0
33,165641.0,1.0,0
33,168526.0,0.0,1
0,4597.0,1.0,0
1,8580.0,1.0,0
2,12121.0,1.0,0
3,16989.0,1.0,0
3,19541.0,0.0,0
4,22230.0,1.0,0
4,23206.0,0.0,0
5,25459.0,1.0,0
5,27771.0,0.0,0
6,30202.0,1.0,0
6,31885.0,0.0,0
7,36141.0,1.0,0
8,40306.0,1.0,0
8,44653.0,0.0,0
9,49058.0,1.0,0
10,53048.0,1.0,0
11,55103.0,1.0,0
11,56045.0,0.0,0
11,59046.0,0.0,0
12,61976.0,1.0,0
13,65177.0,1.0,0
13,67303.0,0.0,0
13,69102.0,0.0,0
14,70769.0,1.0,0
14,72770.0,0.0,0
15,75201.0,1.0,0
15,77980.0,0.0,0
16,80099.0,1.0,0
16,82147.0,0.0,0
16,84250.0,0.0,0
17,86925.0,1.0,0
17,88922.0,0.0,0
17,88922.0,0.0,0
17,88926.0,0.0,0
17,88926.0,0.0,0
18,90720.0,1.0,0
18,92347.0,0.0,0
19,95252.0,1.0,0
19,96777.0,0.0,0
20,100152.0,1.0,0
20,102650.0,0.0,0
21,105464.0,1.0,0
21,109201.0,0.0,0
22,111898.0,1.0,0
23,115167.0,1.0,0
23,117282.0,0.0,0
24,120004.0,1.0,0
24,122392.0,0.0,0
24,124032.0,0.0,0
25,126370.0,1.0,0
25,128419.0,0.0,0
26,130048.0,1.0,0
26,132254.0,0.0,0
26,134431.0,0.0,0
27,137084.0,1.0,0
28,140716.0,1.0,0
28,144268.0,0.0,0
29,146500.0,1.0,0
29,148163.0,0.0,0
29,149325.0,0.0,0
30,152006.0,1.0,0
30,154828.0,0.0,0
31,156926.0,1.0,0
31,159044.0,0.0,0
32,160701.0,1.0,0
32,162745.0,0.0,0
33,165023.0,1.0,0
33,166630.0,0.0,0
33,169005.0,0.0,0
34,171245.0,1.0,0
34,173234.0,0.0,0
34,174745.0,0.0,0
35,176891.0,1.0,0
35,178598.0,0.0,0
36,180463.0,1.0,0
36,182806.0,0.0,0
36,184504.0,0.0,0
0,1758.0,,0
1,7086.0,1.0,0
2,11997.0,1.0,0
3,16741.0,1.0,0
4,21575.0,1.0,0
5,26537.0,1.0,0
6,31036.0,1.0,0
7,36239.0,1.0,0
8,41101.0,1.0,0
9,45691.0,1.0,0
10,51400.0,1.0,0
11,56715.0,1.0,0
12,61330.0,1.0,0
13,65323.0,1.0,0
13,69707.0,0.0,0
14,72720.0,1.0,0
15,77145.0,1.0,0
16,81364.0,1.0,0
16,84473.0,0.0,0
17,88591.0,1.0,0
18,93301.0,1.0,0
19,97651.0,1.0,0
20,101812.0,1.0,0
21,107437.0,1.0,0
22,111343.0,1.0,0
22,114719.0,0.0,0
23,119302.0,1.0,0
24,122412.0,1.0,0
24,123481.0,0.0,0
25,127479.0,1.0,1
0,86.0,1.0,0
1,5033.0,1.0,0
1,9501.0,0.0,0
2,13879.0,1.0,0
3,18079.0,1.0,0
4,22331.0,1.0,0
5,25857.0,1.0,0
6,30149.0,1.0,0
6,34909.0,0.0,0
7,38617.0,1.0,0
8,42590.0,1.0,0
9,47028.0,1.0,0
10,50974.0,1.0,0
11,55973.0,1.0,0
12,60913.0,1.0,0
12,62292.0,0.0,0
12,63322.0,0.0,0
12,64265.0,0.0,0
13,65354.0,1.0,0
13,69584.0,0.0,0
14,74817.0,1.0,0
15,79509.0,1.0,0
16,84180.0,1.0,0
17,88654.0,1.0,0
18,92022.0,1.0,0
19,95402.0,1.0,0
19,98638.0,0.0,0
20,100013.0,1.0,0
20,102221.0,0.0,0
21,105815.0,1.0,0
21,109288.0,0.0,0
22,111826.0,1.0,0
22,114793.0,0.0,0
23,116734.0,1.0,0
24,120251.0,1.0,0
24,122905.0,0.0,0
24,123849.0,0.0,0
24,124840.0,0.0,0
25,127861.0,1.0,0
26,131376.0,1.0,0
26,134157.0,0.0,0
27,136702.0,1.0,0
27,139491.0,0.0,0
28,141819.0,1.0,0
28,143653.0,0.0,0
28,144671.0,0.0,0
29,146876.0,1.0,0
29,149530.0,0.0,0
30,150361.0,1.0,0
30,152040.0,0.0,0
30,154638.0,0.0,0
31,157012.0,1.0,0
31,158506.0,0.0,0
32,160804.0,1.0,0
32,163363.0,0.0,0
33,165669.0,1.0,0
33,167959.0,0.0,0
34,171100.0,1.0,0
34,172460.0,0.0,0
34,173656.0,0.0,0
35,175044.0,1.0,0
35,177171.0,0.0,0
35,179294.0,0.0,0
36,180573.0,1.0,0
36,181646.0,0.0,0
37,185809.0,1.0,0
37,188251.0,0.0,0
37,189959.0,0.0,0
38,191825.0,1.0,0
38,193620.0,0.0,0
39,195845.0,1.0,0
39,197299.0,0.0,0
39,198431.0,0.0,0
40,200298.0,1.0,0
40,201805.0,0.0,0
40,204514.0,0.0,0
41,207009.0,1.0,0
41,208845.0,0.0,0
42,210273.0,1.0,0
42,212256.0,0.0,0
42,214149.0,0.0,0
43,215173.0,1.0,0
43,216474.0,0.0,0
43,218395.0,0.0,0
44,220116.0,1.0,0
44,222412.0,0.0,0
44,224045.0,0.0,0
0,2486.0,,0
1,7110.0,1.0,0
2,12380.0,1.0,0
3,18002.0,1.0,0
4,23211.0,1.0,0
5,29290.0,1.0,0
6,33696.0,1.0,0
7,39938.0,1.0,0
9,46165.0,2.0,0
10,52225.0,1.0,0
11,57879.0,1.0,0
12,62742.0,1.0,0
13,68192.0,1.0,0
14,72749.0,1.0,0
15,77230.0,1.0,0
16,81541.0,1.0,0
17,86337.0,1.0,0
18,90309.0,1.0,0
18,93702.0,0.0,0
19,98666.0,1.0,0
20,102923.0,1.0,0
21,107792.0,1.0,0
22,113097.0,1.0,0
23,117971.0,1.0,0
24,122897.0,1.0,0
25,127544.0,1.0,0
26,132355.0,1.0,0
27,137244.0,1.0,0
28,143151.0,1.0,0
29,147872.0,1.0,0
30,153719.0,1.0,0
32,160378.0,2.0,0
33,165532.0,1.0,0
34,170733.0,1.0,0
35,176315.0,1.0,0
36,180381.0,1.0,0
37,185273.0,1.0,0
38,190369.0,1.0,0
38,194780.0,0.0,0
39,199442.0,1.0,0
40,204645.0,1.0,0
41,207885.0,1.0,0
41,207885.0,0.0,0
42,211740.0,1.0,0
43,215939.0,1.0,0
43,216717.0,0.0,0
43,218128.0,0.0,0
43,218153.0,0.0,0
43,218456.0,0.0,0
44,221974.0,1.0,0
45,227710.0,1.0,0
46,231596.0,1.0,0
47,235699.0,1.0,0
47,239344.0,0.0,0
48,242799.0,1.0,0
49,246131.0,1.0,0
49,249213.0,0.0,0
50,250740.0,1.0,0
50,253408.0,0.0,0
51,255337.0,1.0,0
51,258662.0,0.0,0
52,260377.0,1.0,0
52,263316.0,0.0,0
53,266018.0,1.0,0
53,268847.0,0.0,0
54,271704.0,1.0,0
54,273871.0,0.0,0
55,276322.0,1.0,0
55,279332.0,0.0,0
56,280871.0,1.0,0
56,282963.0,0.0,0
56,283494.0,0.0,0
56,283494.0,0.0,0
57,285510.0,1.0,1
0,1725.0,1.0,0
0,4988.0,0.0,0
1,7437.0,1.0,0
2,10998.0,1.0,0
2,12809.0,0.0,0
3,16482.0,1.0,0
3,19502.0,0.0,0
4,22442.0,1.0,0
5,25011.0,1.0,0
5,26882.0,0.0,0
5,29567.0,0.0,0
6,32072.0,1.0,0
6,34829.0,0.0,0
7,36436.0,1.0,0
7,38247.0,0.0,0
8,40218.0,1.0,0
8,42608.0,0.0,0
9,45498.0,1.0,0
9,47813.0,0.0,0
9,49519.0,0.0,0
10,52233.0,1.0,0
11,55007.0,1.0,0
11,56344.0,0.0,0
11,59085.0,0.0,0
12,61291.0,1.0,0
12,62965.0,0.0,0
13,65157.0,1.0,0
13,66634.0,0.0,0
13,68510.0,0.0,0
14,70785.0,1.0,0
14,72614.0,0.0,0
14,74771.0,0.0,0
15,78460.0,1.0,0
16,81622.0,1.0,0
16,82672.0,0.0,0
16,83251.0,0.0,0
17,85887.0,1.0,0
17,87897.0,0.0,0
17,89922.0,0.0,0
18,92510.0,1.0,0
18,94339.0,0.0,0
19,96254.0,1.0,0
19,98661.0,0.0,0
0,2145.0,,0
1,6807.0,1.0,0
2,12693.0,1.0,0
3,18325.0,1.0,0
4,24463.0,1.0,0
6,30362.0,2.0,0
7,35816.0,1.0,0
8,41014.0,1.0,0
9,47947.0,1.0,0
10,53176.0,1.0,0
11,59350.0,1.0,0
12,64617.0,1.0,0
13,69681.0,1.0,0
14,74906.0,1.0,0
15,77965.0,1.0,0
16,81318.0,1.0,0
17,85770.0,1.0,0
17,88678.0,0.0,0
18,90345.0,1.0,0
18,94872.0,0.0,0
19,98755.0,1.0,0
20,102865.0,1.0,0
21,106721.0,1.0,0
22,110892.0,1.0,0
23,115407.0,1.0,0
23,119106.0,0.0,0
24,124480.0,1.0,0
25,128471.0,1.0,0
26,132896.0,1.0,0
27,137740.0,1.0,0
28,142490.0,1.0,0
29,147058.0,1.0,0
30,152577.0,1.0,0
31,156911.0,1.0,0
32,161519.0,1.0,0
33,166023.0,1.0,0
34,170828.0,1.0,0
35,175101.0,1.0,0
36,180121.0,1.0,0
36,184908.0,0.0,0
37,189461.0,1.0,0
38,194058.0,1.0,0
39,198057.0,1.0,0
40,202055.0,1.0,0
40,204757.0,0.0,0
41,207612.0,1.0,0
41,209909.0,0.0,0
42,211963.0,1.0,0
43,215088.0,1.0,0
43,217801.0,0.0,0
44,220396.0,1.0,0
44,222666.0,0.0,0
45,226685.0,1.0,0
45,229604.0,0.0,0
46,233155.0,1.0,0
47,235506.0,1.0,0
47,237108.0,0.0,0
47,238487.0,0.0,0
48,240958.0,1.0,0
48,243977.0,0.0,0
49,246822.0,1.0,0
49,249131.0,0.0,0
50,251536.0,1.0,0
50,253710.0,0.0,0
51,256023.0,1.0,0
51,258176.0,0.0,0
52,261499.0,1.0,0
52,264645.0,0.0,0
53,268482.0,1.0,0
54,271241.0,1.0,0
54,273547.0,0.0,0
55,276208.0,1.0,0
55,279165.0,0.0,0
56,281656.0,1.0,0
56,284531.0,0.0,0
57,289491.0,1.0,1
0,965.0,1.0,0
1,5512.0,1.0,0
1,8355.0,0.0,0
2,11733.0,1.0,0
3,15389.0,1.0,0
3,18947.0,0.0,0
4,22265.0,1.0,0
5,26007.0,1.0,0
5,29051.0,0.0,0
6,31772.0,1.0,0
6,33433.0,0.0,0
7,36368.0,1.0,0
7,38023.0,0.0,0
7,39840.0,0.0,0
8,41975.0,1.0,0
8,43886.0,0.0,0
9,45388.0,1.0,0
9,47201.0,0.0,0
9,49519.0,0.0,0
10,52807.0,1.0,0
11,55686.0,1.0,0
11,57915.0,0.0,0
11,59074.0,0.0,0
12,60663.0,1.0,0
12,63168.0,0.0,0
13,67559.0,1.0,0
13,69217.0,0.0,0
14,71223.0,1.0,0
14,72409.0,0.0,0
14,74484.0,0.0,0
15,77671.0,1.0,0
15,79178.0,0.0,0
16,81016.0,1.0,0
16,82620.0,0.0,0
16,84811.0,0.0,0
17,86954.0,1.0,0
17,89104.0,0.0,0
18,90907.0,1.0,0
18,92664.0,0.0,0
18,94550.0,0.0,0
19,96287.0,1.0,0
0,4091.0,,0
1,8938.0,1.0,0
2,13106.0,1.0,0
3,18056.0,1.0,0
4,23419.0,1.0,0
5,28431.0,1.0,0
6,31299.0,1.0,0
7,35441.0,1.0,0
8,40007.0,1.0,0
8,44504.0,0.0,0
10,50090.0,2.0,0
10,54365.0,0.0,0
11,58832.0,1.0,0
12,62805.0,1.0,0
13,67552.0,1.0,0
14,72197.0,1.0,0
15,77459.0,1.0,0
16,82572.0,1.0,0
17,88021.0,1.0,0
18,94172.0,1.0,0
19,99717.0,1.0,0
21,105906.0,2.0,0
22,111463.0,1.0,0
23,117672.0,1.0,0
24,121640.0,1.0,0
25,127153.0,1.0,0
26,132397.0,1.0,0
27,137201.0,1.0,0
28,143104.0,1.0,0
29,148645.0,1.0,0
30,153626.0,1.0,0
31,159739.0,1.0,0
33,165473.0,2.0,0
34,170121.0,1.0,0
35,175895.0,1.0,0
36,181428.0,1.0,0
37,187363.0,1.0,0
38,192790.0,1.0,0
39,199123.0,1.0,0
41,205713.0,2.0,0
42,212127.0,1.0,0
43,218505.0,1.0,0
44,223371.0,1.0,0
45,229076.0,1.0,0
46,232224.0,1.0,0
47,236052.0,1.0,0
48,240007.0,1.0,0
48,240586.0,0.0,0
48,240872.0,0.0,0
48,244718.0,0.0,0
50,250776.0,2.0,0
51,256217.0,1.0,0
52,260349.0,1.0,0
52,264320.0,0.0,0
53,269827.0,1.0,0
55,275328.0,2.0,0
55,278577.0,0.0,0
56,280681.0,1.0,0
56,283672.0,0.0,0
57,287326.0,1.0,0
58,291902.0,1.0,0
58,294507.0,0.0,0
59,297580.0,1.0,0
60,300099.0,1.0,0
60,303091.0,0.0,0
61,307010.0,1.0,0
61,309716.0,0.0,0
62,313804.0,1.0,0
63,318602.0,1.0,0
64,322685.0,1.0,0
65,326848.0,1.0,0
66,330953.0,1.0,0
66,334788.0,0.0,0
67,337581.0,1.0,0
68,340531.0,1.0,0
68,342822.0,0.0,0
68,344922.0,0.0,0
69,348509.0,1.0,0
70,351010.0,1.0,0
70,353946.0,0.0,0
71,356765.0,1.0,0
72,360583.0,1.0,0
72,364489.0,0.0,0
73,367351.0,1.0,0
73,369816.0,0.0,0
74,372280.0,1.0,0
74,374383.0,0.0,0
75,377195.0,1.0,0
75,378921.0,0.0,0
76,380812.0,1.0,0
76,382389.0,0.0,0
77,385135.0,1.0,0
77,387282.0,0.0,1
0,954.0,1.0,0
0,2000.0,0.0,0
1,5581.0,1.0,0
1,9128.0,0.0,0
2,10846.0,1.0,0
2,11948.0,0.0,0
2,13214.0,0.0,0
3,15025.0,1.0,0
3,16709.0,0.0,0
3,17687.0,0.0,0
4,20719.0,1.0,0
4,22323.0,0.0,0
4,24512.0,0.0,0
5,27372.0,1.0,0
5,29342.0,0.0,0
6,32139.0,1.0,0
6,34173.0,0.0,0
7,35875.0,1.0,0
7,37088.0,0.0,0
7,38809.0,0.0,0
8,40298.0,1.0,0
8,41411.0,0.0,0
8,43423.0,0.0,0
9,45252.0,1.0,0
0,3146.0,,0
0,3146.0,0.0,0
2,13075.0,2.0,0
3,18494.0,1.0,0
4,23495.0,1.0,0
5,29148.0,1.0,0
6,34080.0,1.0,0
8,40138.0,2.0,0
9,45888.0,1.0,0
10,50398.0,1.0,0
11,55350.0,1.0,0
12,60494.0,1.0,0
13,65011.0,1.0,0
14,70746.0,1.0,0
15,75980.0,1.0,0
16,82196.0,1.0,0
17,88723.0,1.0,0
18,94738.0,1.0,0
20,100932.0,2.0,0
21,107541.0,1.0,0
22,113070.0,1.0,0
23,119254.0,1.0,0
25,125543.0,2.0,0
25,129679.0,0.0,0
